crate,file,line,reason,nearest_fn
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/forced_wheel_mode_env_scrolls_exact_rows.rs,37,NO_REASON,forced_wheel_mode_env_scrolls_exact_rows
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/fullscreen_external_editor_round_trip.rs,9,NO_REASON,fullscreen_external_editor_round_trip
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/image_chip_preview_path_free_pty.rs,7,NO_REASON,image_chip_preview_path_free_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/initial_prompt_positional_auto_submits.rs,9,NO_REASON,initial_prompt_positional_auto_submits
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/input_echoes_at_idle_prompt.rs,11,NO_REASON,input_echoes_at_idle_prompt
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/interjection_reaches_model_ctrl_l_in_vscode_family.rs,9,NO_REASON,interjection_reaches_model_ctrl_l_in_vscode_family
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/interjection_reaches_model_in_same_turn.rs,10,NO_REASON,interjection_reaches_model_in_same_turn
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/iterm_readline_editing.rs,38,PTY e2e; CI runs the ignored pty_e2e suite,iterm_raw_readline_sequences_edit_picker_and_dashboard_rename
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/keep_text_selection_settings_visible_pty.rs,7,NO_REASON,keep_text_selection_settings_visible_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/managed_policy_gate_refusal_reaches_real_terminal.rs,8,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),managed_policy_gate_refusal_reaches_real_terminal
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/mcp_menu_loads_servers_in_non_project_dir.rs,8,NO_REASON,mcp_menu_loads_servers_in_non_project_dir
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/mcp_menu_loads_servers_in_project_dir.rs,7,NO_REASON,mcp_menu_loads_servers_in_project_dir
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/mid_text_skill_token_echo_styled_pty.rs,52,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),mid_text_skill_token_echo_styled_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/mid_turn_slash_dropdown_esc_dismisses_not_cancel.rs,8,NO_REASON,mid_turn_slash_dropdown_esc_dismisses_not_cancel
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/middle_click_pastes_primary_linux.rs,7,Linux X11 PTY e2e; run in CI with the built pager,middle_click_pastes_primary_linux
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_cli_screen_mode_does_not_persist.rs,8,NO_REASON,minimal_cli_screen_mode_does_not_persist
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_commits_response_to_scrollback.rs,12,NO_REASON,minimal_commits_response_to_scrollback
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_commits_thinking_body_to_scrollback.rs,11,NO_REASON,minimal_commits_thinking_body_to_scrollback
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_committed_content_survives_overlay_grow.rs,9,NO_REASON,minimal_committed_content_survives_overlay_grow
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_continue_reprints_transcript.rs,9,NO_REASON,minimal_continue_reprints_transcript
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_ctrl_c_arms_and_quits.rs,10,NO_REASON,minimal_ctrl_c_arms_and_quits
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_ctrl_o_send_now_queued_apple_terminal.rs,9,NO_REASON,minimal_ctrl_o_send_now_queued_apple_terminal
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_double_esc_committed_queued_prompt_single_render.rs,11,NO_REASON,minimal_double_esc_committed_queued_prompt_single_render
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_esc_mid_turn_hints_ctrl_c.rs,9,NO_REASON,minimal_esc_mid_turn_hints_ctrl_c
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_external_editor_round_trip.rs,8,NO_REASON,minimal_external_editor_round_trip
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_feedback_session_gate_and_pane.rs,13,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),minimal_feedback_session_gate_and_pane
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_flush_left_no_hpad.rs,10,NO_REASON,minimal_flush_left_no_hpad
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_help_opens_command_palette.rs,9,NO_REASON,minimal_help_opens_command_palette
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_lookup_commits_one_line_summary.rs,12,NO_REASON,minimal_lookup_commits_one_line_summary
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_new_session_keeps_history_and_resets.rs,14,NO_REASON,minimal_new_session_keeps_history_and_resets
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_parked_plan_commits_to_scrollback.rs,48,NO_REASON,minimal_parked_plan_commits_to_scrollback
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_parked_plan_survives_quit.rs,11,NO_REASON,minimal_parked_plan_survives_quit
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_queue_indicator_shows_while_running.rs,11,NO_REASON,minimal_queue_indicator_shows_while_running
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_quit_resets_bracketed_paste.rs,11,NO_REASON,minimal_quit_resets_bracketed_paste
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_resize_preserves_committed_scrollback.rs,10,NO_REASON,minimal_resize_preserves_committed_scrollback
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_settings_modal_opens_and_closes.rs,8,NO_REASON,minimal_settings_modal_opens_and_closes
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_shift_tab_shows_mode_in_info_bar.rs,12,NO_REASON,minimal_shift_tab_shows_mode_in_info_bar
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_short_response_stays_on_screen.rs,15,NO_REASON,minimal_short_response_stays_on_screen
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_slash_dropdown_dismisses_with_esc.rs,8,NO_REASON,minimal_slash_dropdown_dismisses_with_esc
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_slash_switches_from_fullscreen.rs,7,NO_REASON,minimal_slash_switches_from_fullscreen
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_slash_switches_to_fullscreen.rs,7,NO_REASON,minimal_slash_switches_to_fullscreen
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_switch_exec_escape_hatch.rs,7,NO_REASON,minimal_switch_exec_escape_hatch
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_switch_mid_turn_keeps_streaming.rs,7,NO_REASON,minimal_switch_mid_turn_keeps_streaming
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_switch_preserves_queued_prompt.rs,7,NO_REASON,minimal_switch_preserves_queued_prompt
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_switch_probe_failure_rolls_back.rs,7,NO_REASON,minimal_switch_probe_failure_rolls_back
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_switch_round_trip_no_reprint.rs,8,NO_REASON,minimal_switch_round_trip_no_reprint
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_thinking_is_visually_distinct_from_output.rs,117,NO_REASON,minimal_thinking_is_visually_distinct_from_output
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_thinking_is_visually_distinct_from_output.rs,191,NO_REASON,minimal_collapse_thinking_toggle_folds_and_ctrl_e_reopens
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_transcript_opens_in_pager.rs,11,NO_REASON,minimal_transcript_opens_in_pager
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/minimal/minimal_transcript_pager_restore_no_artifacts.rs,23,NO_REASON,minimal_transcript_pager_restore_no_artifacts
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/misclassified_wheel_flood_does_not_teleport_viewport.rs,53,NO_REASON,misclassified_wheel_flood_does_not_teleport_viewport
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/mouse_reporting_toggle_inactive_without_config_pty.rs,7,NO_REASON,mouse_reporting_toggle_inactive_without_config_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/mouse_reporting_toggle_sticky_persists_pty.rs,17,NO_REASON,mouse_reporting_toggle_sticky_persists_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/nested_quote_drag_copy_excludes_bars_pty.rs,12,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),nested_quote_drag_copy_excludes_bars_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/page_flip_on_send_pty.rs,61,NO_REASON,send_page_flips_by_default
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/page_flip_on_send_pty.rs,86,NO_REASON,send_keeps_viewport_when_page_flip_disabled
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/paste_bracketed_chip_text_sends_full_payload.rs,11,NO_REASON,paste_bracketed_chip_text_sends_full_payload
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/paste_bracketed_inline_text_echoes_and_sends_intact.rs,12,NO_REASON,paste_bracketed_inline_text_echoes_and_sends_intact
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/paste_bracketed_then_immediate_enter_sends_intact.rs,22,NO_REASON,paste_bracketed_then_immediate_enter_sends_intact
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/paste_ctrl_v_image_keeps_ui_responsive_macos.rs,17,NO_REASON,paste_ctrl_v_image_keeps_ui_responsive_macos
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/paste_ctrl_v_image_keeps_ui_responsive_windows.rs,17,NO_REASON,paste_ctrl_v_image_keeps_ui_responsive_windows
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/paste_ctrl_v_text_echoes_fast_macos.rs,14,NO_REASON,paste_ctrl_v_text_echoes_fast_macos
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/paste_ctrl_v_text_echoes_fast_windows.rs,15,NO_REASON,paste_ctrl_v_text_echoes_fast_windows
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/permission_prompt_hook_chimes_only_on_real_wait.rs,35,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),permission_prompt_hook_chimes_only_on_real_wait
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/plan_revise_empty_enter_does_not_approve.rs,5,NO_REASON,plan_revise_empty_enter_does_not_approve
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/plan_scrollbar_grab_zone_pty.rs,14,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),plan_scrollbar_grab_zone_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/prompt_suggestion_ghost_tab_accepts.rs,18,NO_REASON,prompt_suggestion_ghost_tab_accepts
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/question_tab_cycles_answers.rs,302,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),question_tab_cycles_answers
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/question_tab_cycles_answers.rs,309,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),question_tab_cycles_answers_in_vim_mode
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/queue_and_interjection_lifecycle.rs,10,NO_REASON,queue_and_interjection_lifecycle
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/queue_reorder_local_row_above_server_row.rs,7,NO_REASON,queue_reorder_local_row_above_server_row
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/queue_reorder_moves_row_up.rs,7,NO_REASON,queue_reorder_moves_row_up
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/queued_bash_promotion_renders_output_pty.rs,7,NO_REASON,queued_bash_promotion_renders_output_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/queued_message_renders_once_not_twice.rs,9,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),queued_message_renders_once_not_twice
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/quote_block_drag_copy_excludes_bars_pty.rs,39,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),quote_block_drag_copy_excludes_bars_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/quote_block_raw_mode_copy_keeps_source_pty.rs,13,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),quote_block_raw_mode_copy_keeps_source_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/read_tool_header_selection_copies_path_only_pty.rs,13,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),read_tool_header_selection_copies_path_only_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/reasoning_efforts_fallback_menu_matches_builtin.rs,8,NO_REASON,reasoning_efforts_fallback_menu_matches_builtin
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/reasoning_efforts_from_config_toml_menu.rs,8,NO_REASON,reasoning_efforts_from_config_toml_menu
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/reasoning_efforts_menu_renders_and_remaps_on_wire.rs,8,NO_REASON,reasoning_efforts_menu_renders_and_remaps_on_wire
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/recap_header_not_in_selection_pty.rs,20,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),recap_header_not_in_selection_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/removed_queued_prompt_never_sent.rs,9,NO_REASON,removed_queued_prompt_never_sent
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/rename_title_shows_in_prompt_border.rs,154,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),rename_title_shows_in_prompt_border
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/rename_title_shows_in_prompt_border.rs,184,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),rename_title_survives_resume_and_stays_absent_without_rename
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/rename_title_shows_in_prompt_border.rs,261,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),rename_auto_clears_prompt_border_title
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/renders_on_action.rs,8,NO_REASON,renders_on_action
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/reparked_wait_stays_markerless.rs,21,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),reparked_wait_stays_markerless
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/requirements_version_failure_exits_2_with_guidance.rs,8,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),requirements_version_failure_exits_2_with_guidance
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/resize_preserves_scroll_position.rs,164,NO_REASON,resize_preserves_scroll_position
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/response_top_indicator_pty.rs,43,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),response_top_indicator_jumps_to_answer_start
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/reverse_agent_type_mismatch_cursor_to_default.rs,8,NO_REASON,reverse_agent_type_mismatch_cursor_to_default
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/rtl_bidi_drag_copy_logical_pty.rs,19,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),rtl_bidi_drag_copy_logical_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/same_agent_type_switch_no_modal.rs,8,NO_REASON,same_agent_type_switch_no_modal
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/scroll_anchor_holds_parked_marker_during_live_stream.rs,29,NO_REASON,parked_marker_does_not_jolt_during_live_stream_after_wheel_up
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/scroll_debug_hud_env_toggles_overlay.rs,27,NO_REASON,scroll_debug_hud_env_shows_hud_and_tracks_flood
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/scroll_debug_hud_env_toggles_overlay.rs,102,NO_REASON,scroll_debug_hud_absent_without_env
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/scroll_debug_hud_env_toggles_overlay.rs,122,NO_REASON,debug_scroll_command_toggles_hud_live
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/scroll_does_not_crash.rs,7,NO_REASON,scroll_does_not_crash
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/send_now_tip_after_mid_turn_queue.rs,8,NO_REASON,send_now_tip_after_mid_turn_queue
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/send_then_ctrlc_rewinds_to_composer_no_history_dup.rs,12,NO_REASON,send_then_ctrlc_rewinds_to_composer_no_history_dup
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_selection_key_encodings.rs,79,NO_REASON,legacy_shift_arrow_selects_and_type_replaces
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_selection_key_encodings.rs,96,NO_REASON,legacy_word_extend_selects_alt_and_ctrl_variants
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_selection_key_encodings.rs,124,NO_REASON,legacy_shift_home_end_select_to_row_edges
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_selection_key_encodings.rs,167,NO_REASON,legacy_shift_up_selects_across_lines
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_selection_key_encodings.rs,187,NO_REASON,kitty_super_chords_row_extend_cut_and_copy
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_selection_key_encodings.rs,233,NO_REASON,backtab_with_selection_cycles_mode_and_drops_highlight
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_tab_in_session_cycles_mode.rs,12,NO_REASON,shift_tab_in_session_cycles_mode
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_tab_on_welcome_starts_session_in_plan_mode.rs,13,NO_REASON,shift_tab_on_welcome_starts_session_in_plan_mode
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/shift_tab_plan_nudge_from_always_approve_enters_plan.rs,8,NO_REASON,shift_tab_plan_nudge_from_always_approve_enters_plan
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/show_thinking_blocks_toggle_hides_existing_pty.rs,272,NO_REASON,show_thinking_blocks_toggle_hides_existing_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/small_screen_tip_survives_slow_turn.rs,19,NO_REASON,small_screen_tip_survives_slow_turn
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/spinner_reappears_after_wait_resumes.rs,13,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),spinner_reappears_after_wait_resumes
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/sticky_header_drag_copy_pty.rs,46,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),sticky_header_drag_copy_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/storage_upload_parks_on_401_and_drains_after_recovery.rs,11,NO_REASON,storage_upload_parks_on_401_and_drains_after_recovery
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/stuck_drag_finishes_on_bare_motion_pty.rs,33,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),stuck_drag_finishes_on_bare_motion_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/stuck_drag_recovers_on_esc_pty.rs,36,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),stuck_drag_recovers_on_esc_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/subscription_watch_and_gate_verify_pty.rs,215,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),subscription_watch_polls_free_tier_then_goes_dormant_after_upgrade
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/subscription_watch_and_gate_verify_pty.rs,305,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),startup_gate_shows_paywall_for_free_user_after_live_check
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/subscription_watch_and_gate_verify_pty.rs,348,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),stale_gate_push_never_flashes_paywall_for_subscribed_user
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/tab_focuses_scrollback_in_vim_and_default_modes.rs,48,NO_REASON,tab_focuses_scrollback_vim_mode
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/tab_focuses_scrollback_in_vim_and_default_modes.rs,58,NO_REASON,tab_focuses_scrollback_default_config
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/tab_focuses_scrollback_in_vim_and_default_modes.rs,67,NO_REASON,esc_policy_and_tab_focus_work_in_simple_mode
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/trackpad_flood_does_not_under_travel.rs,72,NO_REASON,trackpad_flood_does_not_under_travel
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/undo_tip_resets_each_new_session.rs,11,NO_REASON,undo_tip_resets_each_new_session
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/undo_tip_seen_count_never_persisted.rs,9,NO_REASON,undo_tip_seen_count_never_persisted
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/undo_tip_session_cap_blocks_fourth_show.rs,11,NO_REASON,undo_tip_session_cap_blocks_fourth_show
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/up_focuses_queue_bottom_row.rs,7,NO_REASON,up_focuses_queue_bottom_row
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/verb_group_fold_expand_collapse_pty.rs,12,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),verb_group_fold_expand_collapse_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/verb_group_header_drag_copy_pty.rs,45,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),verb_group_header_drag_copy_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/verb_group_settings_toggle_pty.rs,77,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),verb_group_settings_toggle_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/verb_group_streaming_fold_pty.rs,13,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),verb_group_streaming_fold_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/verb_group_thinking_fold_pty.rs,19,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),verb_group_thinking_fold_pty
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/verify_bashq_claim2_force_interject.rs,8,NO_REASON,verify_bashq_claim2_force_interject
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/verify_bashq_claim3_edit_keeps_bash.rs,7,NO_REASON,verify_bashq_claim3_edit_keeps_bash
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/waiting_for_model_label.rs,9,NO_REASON,waiting_for_model_label_shows_before_first_token
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/welcome_screen.rs,8,NO_REASON,welcome_screen
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/welcome_screen_braille_logo_renders_correctly.rs,11,NO_REASON,welcome_screen_braille_logo_renders_correctly
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wheel_burst_scrolls_viewport_without_frame_amplification.rs,37,NO_REASON,wheel_burst_scrolls_viewport_without_frame_amplification
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wheel_flood_paints_no_ghost_frames.rs,52,NO_REASON,wheel_flood_paints_no_ghost_frames
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wheel_overscroll_at_bottom_reengages_follow_mid_stream.rs,50,NO_REASON,wheel_overscroll_at_bottom_reengages_follow_mid_stream
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wheel_scrolls_viewport_during_streaming_turn.rs,49,NO_REASON,wheel_scrolls_viewport_during_streaming_turn
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/word_select_tip_on_double_click_pty.rs,34,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),word_select_tip_shows_and_ctrl_y_accepts
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/word_select_tip_on_double_click_pty.rs,146,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),word_select_tip_skipped_when_mode_is_word_select
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/word_select_tip_on_double_click_pty.rs,199,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),word_select_tip_skipped_when_contextual_hint_disabled
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_appearance_env_advertised_through_shell.rs,22,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_appearance_env_advertised_through_shell
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_appearance_env_advertised_through_shell.rs,54,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_appearance_env_desktop_none_does_not_restamp_parent_grok
xai-grok-pager,crates/codegen/xai-grok-pager/tests/pty_e2e/wrap_child_killed_with_latched_modes_restores_terminal.rs,14,PTY e2e; run the owning pty_e2e_* Cargo test with --ignored (see Cargo.toml),wrap_child_killed_with_latched_modes_restores_terminal
